entry_time,exit_time,signal_type,direction,entry_price,exit_price,size,pnl,pnl_pct,exit_reason,mae,mfe,holding_time,equity
2023-01-19 11:10:00,2023-01-19 11:20:00,ORB_LONG,LONG,19004.854142857144,19055.84128571429,7,138.26800000002186,0.13826800000002187,TP1,0.0,69.13585714285728,10.0,102110.2339999999
2023-01-19 11:10:00,2023-01-19 11:35:00,ORB_LONG,LONG,19004.854142857144,19106.57192857143,8,558.1845714285671,0.558184571428567,TP2,0.0,116.57585714285597,25.0,102668.41857142847
2023-01-19 11:35:00,2023-01-19 13:00:00,ORB_LONG,LONG,19116.63235714286,19177.028357142855,7,305.37099999997736,0.30537099999997735,TP1,67.42235714285925,105.12764285714002,85.0,102973.78957142844
2023-01-19 11:35:00,2023-01-19 13:10:00,ORB_LONG,LONG,19116.63235714286,19230.208714285713,8,774.6131428571185,0.7746131428571186,TP2,67.42235714285925,128.06764285714235,95.0,103748.40271428556
2023-01-20 09:40:00,2023-01-20 09:55:00,ORB_SHORT,SHORT,20857.793785714286,20794.71578571429,6,125.6459999999856,0.1256459999999856,TP1,10.846214285713359,85.93378571428548,15.0,103874.04871428554
2023-01-20 09:40:00,2023-01-20 10:10:00,ORB_SHORT,SHORT,20857.793785714286,20726.157428571427,6,574.474714285726,0.574474714285726,TP2,10.846214285713359,151.34378571428533,30.0,104448.52342857126
2023-01-20 10:20:00,2023-01-20 10:30:00,ORB_SHORT,SHORT,20684.614714285715,20620.611642857144,6,138.65871428571288,0.1386587142857129,TP1,24.325285714283382,100.69471428571705,10.0,104587.18214285698
2023-01-20 10:20:00,2023-01-20 10:50:00,ORB_SHORT,SHORT,20684.614714285715,20553.735857142856,6,564.462857142871,0.564462857142871,TP2,24.325285714283382,154.89471428571414,30.0,105151.64499999986
2023-01-20 10:50:00,2023-01-20 11:15:00,ORB_SHORT,SHORT,20536.709142857144,20469.407785714287,6,191.4089999999953,0.1914089999999953,TP1,13.92085714285713,94.04914285714403,25.0,105343.05399999986
2023-01-20 10:50:00,2023-01-20 11:35:00,ORB_SHORT,SHORT,20536.709142857144,20401.793999999998,6,621.2400000000165,0.6212400000000164,TP2,13.92085714285713,190.06914285714447,45.0,105964.29399999988
2023-01-20 11:35:00,2023-01-20 11:45:00,ORB_SHORT,SHORT,20389.03242857143,20334.12878571429,7,184.8024999999907,0.18480249999999068,TP1,0.0,69.2824285714305,10.0,106149.09649999987
2023-01-20 11:35:00,2023-01-20 12:15:00,ORB_SHORT,SHORT,20389.03242857143,20279.626071428575,8,667.6108571428452,0.6676108571428452,TP2,0.0,131.86242857143225,40.0,106816.70735714272
2023-01-23 10:55:00,2023-01-23 11:30:00,ORB_SHORT,SHORT,18415.451142857142,18361.488,8,196.0982857142712,0.19609828571427124,TP1,3.2588571428568684,89.00114285714153,35.0,107012.80564285698
2023-01-23 10:55:00,2023-01-23 11:40:00,ORB_SHORT,SHORT,18415.451142857142,18308.429357142857,8,622.8131428571397,0.6228131428571397,TP2,3.2588571428568684,131.32114285714124,45.0,107635.61878571412
2023-01-24 09:50:00,2023-01-24 10:55:00,ORB_SHORT,SHORT,16299.6565,16313.129214285715,8,-469.71771428572185,-0.46971771428572184,TRAILING_STOP,70.50350000000071,138.4564999999984,65.0,107165.9010714284
2023-01-24 11:00:00,2023-01-24 11:10:00,ORB_SHORT,SHORT,16156.431357142857,16294.297428571428,10,-1808.1092857142753,-1.8081092857142753,STOP_LOSS,151.85864285714342,0.0,10.0,105357.79178571411
2023-01-24 11:20:00,2023-01-24 13:00:00,ORB_SHORT,SHORT,16275.505285714285,16241.195714285715,11,85.86599999998401,0.08586599999998401,TRAILING_STOP,59.49471428571451,142.97528571428484,100.0,105443.6577857141
2023-01-24 13:50:00,2023-01-24 15:10:00,MOMENTUM_SHORT,SHORT,16273.873214285713,16436.395357142857,8,-1680.634285714294,-1.6806342857142942,STOP_LOSS,189.49678571428558,129.52321428571304,80.0,103763.0234999998
2023-01-25 09:45:00,2023-01-25 11:10:00,ORB_SHORT,SHORT,16702.543285714284,16598.90807142857,4,309.4214285714277,0.30942142857142774,TP1,65.56671428571644,127.41328571428312,85.0,104072.44492857123
2023-01-25 09:45:00,2023-01-25 11:45:00,ORB_SHORT,SHORT,16702.543285714284,16505.268428571428,5,879.8257142857124,0.8798257142857124,TP2,65.56671428571644,219.9432857142856,120.0,104952.27064285695
2023-01-26 09:50:00,2023-01-26 11:20:00,ORB_SHORT,SHORT,14731.816285714287,14627.545714285716,4,205.72685714285564,0.20572685714285566,TP1,109.66371428571256,136.33628571428744,90.0,105157.99749999981
2023-01-26 09:50:00,2023-01-26 11:35:00,ORB_SHORT,SHORT,14731.816285714287,14712.642500000002,4,-140.4974285714312,-0.1404974285714312,STOP_LOSS,109.66371428571256,136.33628571428744,105.0,105017.50007142838
2023-01-26 11:35:00,2023-01-26 11:40:00,ORB_SHORT,SHORT,14596.500928571428,14756.354214285713,9,-1906.2797142857137,-1.9062797142857135,STOP_LOSS,152.36907142857308,0.0,5.0,103111.22035714267
2023-01-26 11:50:00,2023-01-26 14:30:00,MOMENTUM_SHORT,SHORT,14721.763571428572,14531.873,2,305.82628571428705,0.30582628571428705,TP1,76.7364285714284,224.3935714285708,160.0,103417.04664285695
2023-01-26 11:50:00,2023-01-26 15:05:00,MOMENTUM_SHORT,SHORT,14721.763571428572,14533.51792857143,3,438.1664999999978,0.4381664999999978,TRAILING_STOP,76.7364285714284,351.85357142857174,195.0,103855.21314285694
2023-01-26 16:10:00,2023-01-26 16:30:00,MOMENTUM_SHORT,SHORT,14547.147571428572,14719.320714285715,7,-1510.572000000008,-1.510572000000008,STOP_LOSS,157.06242857142752,0.0,20.0,102344.64114285693
2023-01-27 10:10:00,2023-01-27 11:40:00,ORB_LONG,LONG,14714.268142857143,14646.729357142856,19,-1570.5142142857353,-1.5705142142857353,STOP_LOSS,73.9081428571426,2.1518571428568976,90.0,100774.12692857119
2023-01-27 12:35:00,2023-01-27 14:45:00,VWAP_LONG,LONG,14679.522142857144,14627.533214285715,24,-1596.540000000007,-1.596540000000007,STOP_LOSS,50.502142857143554,17.22785714285601,130.0,99177.58692857118
2023-01-30 09:55:00,2023-01-30 10:50:00,ORB_LONG,LONG,14699.932142857144,14607.004785714285,14,-1634.7190000000192,-1.6347190000000191,STOP_LOSS,87.48214285714312,0.0,55.0,97542.86792857116
2023-01-30 10:50:00,2023-01-30 11:45:00,ORB_LONG,LONG,14653.679142857143,14695.560428571429,10,239.58142857142957,0.23958142857142956,TP1,13.189142857143452,61.900857142856694,55.0,97782.44935714258
2023-01-30 10:50:00,2023-01-30 12:35:00,ORB_LONG,LONG,14653.679142857143,14735.618785714287,10,671.1721428571503,0.6711721428571503,TP2,13.189142857143452,94.76085714285728,105.0,98453.62149999973
2023-01-30 16:10:00,2023-01-30 21:10:00,VWAP_LONG,LONG,14687.606642857141,14620.119499999999,18,-1528.8608571428458,-1.528860857142846,STOP_LOSS,66.94664285714134,50.92335714285946,300.0,96924.76064285688
2023-01-31 09:45:00,2023-01-31 09:55:00,ORB_LONG,LONG,14916.300857142856,14960.019642857142,8,96.24285714285301,0.09624285714285301,TP1,0.0,94.9091428571428,10.0,97021.00349999973
2023-01-31 09:45:00,2023-01-31 10:00:00,ORB_LONG,LONG,14916.300857142856,15006.516,8,463.3142857142884,0.46331428571428845,TP2,0.0,128.0891428571431,15.0,97484.31778571403
2023-01-31 10:05:00,2023-01-31 10:25:00,ORB_LONG,LONG,15042.69357142857,15096.592,7,139.98100000001324,0.13998100000001323,TP1,23.11357142857014,72.4064285714303,20.0,97624.29878571404
2023-01-31 10:05:00,2023-01-31 10:45:00,ORB_LONG,LONG,15042.69357142857,15151.817071428572,7,535.283500000011,0.535283500000011,TP2,23.11357142857014,141.55642857142993,40.0,98159.58228571404
2023-01-31 10:45:00,2023-01-31 11:15:00,ORB_LONG,LONG,15161.797214285714,15218.16892857143,7,226.20700000000508,0.2262070000000051,TP1,0.0,77.81278571428629,30.0,98385.78928571405
2023-01-31 10:45:00,2023-01-31 11:25:00,ORB_LONG,LONG,15161.797214285714,15270.655642857142,7,584.3079999999951,0.584307999999995,TP2,0.0,137.49278571428658,40.0,98970.09728571404
2023-01-31 11:25:00,2023-01-31 11:50:00,ORB_LONG,LONG,15275.06292857143,15314.522142857144,10,151.40928571428904,0.15140928571428905,TP1,27.032928571428783,66.69707142857078,25.0,99121.50657142833
2023-01-31 11:25:00,2023-01-31 11:55:00,ORB_LONG,LONG,15275.06292857143,15353.606357142857,10,533.1185714285596,0.5331185714285596,TP2,27.032928571428783,112.4070714285699,30.0,99654.62514285688
2023-02-01 11:00:00,2023-02-01 13:25:00,ORB_LONG,LONG,17310.049857142854,17130.447357142853,7,-1488.0545000000043,-1.4880545000000043,STOP_LOSS,167.46985714285256,56.98014285714453,145.0,98166.57064285688
2023-02-02 10:15:00,2023-02-02 11:45:00,ORB_SHORT,SHORT,17182.248571428572,17262.814857142857,16,-1643.4559999999915,-1.6434559999999914,STOP_LOSS,92.18142857142811,53.57857142857392,90.0,96523.11464285689
2023-02-03 09:40:00,2023-02-03 09:50:00,ORB_LONG,LONG,17601.865785714286,17644.56071428571,8,105.37657142854587,0.10537657142854588,TP1,19.485785714285157,60.15421428571426,10.0,96628.49121428543
2023-02-03 09:40:00,2023-02-03 10:00:00,ORB_LONG,LONG,17601.865785714286,17687.371785714287,9,483.50185714286647,0.4835018571428665,TP2,19.485785714285157,123.46421428571557,20.0,97111.9930714283
2023-02-03 10:10:00,2023-02-03 10:50:00,ORB_LONG,LONG,17761.249642857143,17821.96042857143,6,178.17385714286866,0.17817385714286865,TP1,36.84964285714159,100.04035714285783,40.0,97290.16692857117
2023-02-03 10:10:00,2023-02-03 11:05:00,ORB_LONG,LONG,17761.249642857143,17880.46964285714,7,631.6749999999851,0.631674999999985,TP2,36.84964285714159,136.3303571428587,55.0,97921.84192857116
2023-02-03 11:05:00,2023-02-03 11:20:00,ORB_LONG,LONG,17889.020357142857,17937.647142857142,8,153.27028571428008,0.15327028571428006,TP1,38.87035714285594,64.53964285714392,15.0,98075.11221428544
2023-02-03 11:05:00,2023-02-03 11:35:00,ORB_LONG,LONG,17889.020357142857,17985.559928571427,8,526.098285714272,0.5260982857142721,TP2,38.87035714285594,141.93964285714173,30.0,98601.21049999971
2023-02-03 11:35:00,2023-02-03 11:50:00,ORB_LONG,LONG,17999.07864285714,18046.782928571425,7,110.23299999999,0.11023299999998999,TP1,34.098642857141385,68.0713571428605,15.0,98711.4434999997
2023-02-03 11:35:00,2023-02-03 13:00:00,ORB_LONG,LONG,17999.07864285714,18103.166428571425,8,689.090857142844,0.689090857142844,TP2,34.098642857141385,135.5713571428605,85.0,99400.53435714255
2023-02-06 10:55:00,2023-02-06 11:05:00,ORB_LONG,LONG,19689.949428571428,19725.567785714287,11,143.60578571430395,0.14360578571430394,TP1,0.0,51.1305714285736,10.0,99544.14014285685
2023-02-06 10:55:00,2023-02-06 11:20:00,ORB_LONG,LONG,19689.949428571428,19761.091642857144,11,529.4747857142924,0.5294747857142923,TP2,0.0,82.10057142857113,25.0,100073.61492857114
2023-02-06 11:25:00,2023-02-06 12:15:00,ORB_LONG,LONG,19776.567785714287,19714.8985,22,-1822.2945714286238,-1.8222945714286238,STOP_LOSS,61.70778571428673,38.16221428571225,50.0,98251.32035714253
2023-02-07 10:45:00,2023-02-07 11:50:00,ORB_LONG,LONG,19887.40307142857,19819.385357142855,18,-1568.157428571421,-1.568157428571421,STOP_LOSS,76.95307142856836,44.626928571429744,65.0,96683.16292857111
2023-02-08 09:45:00,2023-02-08 09:50:00,ORB_LONG,LONG,20117.018642857143,20166.65407142857,7,107.89899999998161,0.1078989999999816,TP1,0.0,80.2713571428576,5.0,96791.06192857109
2023-02-08 09:45:00,2023-02-08 10:05:00,ORB_LONG,LONG,20117.018642857143,20217.35,7,441.38949999998624,0.4413894999999862,TP2,0.0,148.531357142856,20.0,97232.45142857108
2023-02-08 10:10:00,2023-02-08 10:25:00,ORB_LONG,LONG,20292.483285714286,20360.124928571426,6,203.98328571426327,0.20398328571426325,TP1,1.1632857142867579,108.9967142857131,15.0,97436.43471428534
2023-02-08 10:10:00,2023-02-08 10:35:00,ORB_LONG,LONG,20292.483285714286,20424.384714285716,6,586.0422857142892,0.5860422857142892,TP2,1.1632857142867579,163.78671428571397,25.0,98022.47699999962
2023-02-08 10:35:00,2023-02-08 11:25:00,ORB_LONG,LONG,20446.213857142855,20503.42514285714,7,201.64299999999966,0.20164299999999966,TP1,39.273857142856286,86.5861428571443,50.0,98224.11999999962
2023-02-08 10:35:00,2023-02-08 11:30:00,ORB_LONG,LONG,20446.213857142855,20499.429642857143,7,159.23550000001958,0.15923550000001957,TRAILING_STOP,39.273857142856286,150.8961428571456,55.0,98383.35549999964
2023-02-08 11:30:00,2023-02-08 11:35:00,ORB_LONG,LONG,20544.54392857143,20589.168285714288,8,111.28057142856954,0.11128057142856954,TP1,0.0,90.83607142857,5.0,98494.6360714282
2023-02-08 11:30:00,2023-02-08 11:50:00,ORB_LONG,LONG,20544.54392857143,20636.330214285717,8,494.2022857142932,0.4942022857142932,TP2,0.0,135.4860714285678,20.0,98988.8383571425
2023-02-09 10:05:00,2023-02-09 11:15:00,ORB_SHORT,SHORT,22996.938214285714,23259.351,5,-1567.020357142853,-1.567020357142853,STOP_LOSS,248.8017857142877,70.39821428571304,70.0,97421.81799999964
2023-02-10 10:00:00,2023-02-10 10:50:00,ORB_LONG,LONG,23129.381642857144,23252.813000000002,3,256.6772142857152,0.2566772142857152,TP1,60.70164285714418,163.45835714285568,50.0,97678.49521428534
2023-02-10 10:00:00,2023-02-10 11:55:00,ORB_LONG,LONG,23129.381642857144,23366.468642857144,4,826.428571428571,0.8264285714285711,TP2,60.70164285714418,319.50835714285495,115.0,98504.92378571391
2023-02-14 09:50:00,2023-02-14 10:00:00,ORB_LONG,LONG,26334.880142857142,26424.9755,4,123.8414285714316,0.12384142857143161,TP1,8.920142857143219,131.86985714285765,10.0,98628.76521428535
2023-02-14 09:50:00,2023-02-14 10:40:00,ORB_LONG,LONG,26334.880142857142,26525.536142857145,4,576.1531428571539,0.5761531428571539,TP2,8.920142857143219,221.4498571428594,50.0,99204.9183571425
2023-02-14 10:55:00,2023-02-14 11:05:00,ORB_LONG,LONG,26623.98871428571,26617.55707142857,9,-458.386071428546,-0.45838607142854604,TRAILING_STOP,15.178714285710157,135.9312857142868,10.0,98746.53228571395
2023-02-14 11:05:00,2023-02-14 11:10:00,ORB_LONG,LONG,26674.41007142857,26749.12978571429,5,141.81071428573654,0.14181071428573652,TP1,0.0,175.09992857142788,5.0,98888.34299999969
2023-02-14 11:05:00,2023-02-14 11:15:00,ORB_LONG,LONG,26674.41007142857,26825.683142857146,5,522.4539285714493,0.5224539285714493,TP2,0.0,192.99992857142934,10.0,99410.79692857114
2023-02-14 11:35:00,2023-02-14 11:50:00,ORB_LONG,LONG,26892.983285714286,26974.302571428576,4,147.6588571428735,0.14765885714287352,TP1,24.193285714285594,109.3167142857128,15.0,99558.45578571402
2023-02-14 11:35:00,2023-02-14 12:05:00,ORB_LONG,LONG,26892.983285714286,27057.19257142857,5,621.5578571428557,0.6215578571428557,TP2,24.193285714285594,198.58671428571324,30.0,100180.01364285687
2023-02-16 09:45:00,2023-02-16 10:20:00,ORB_LONG,LONG,30837.207928571428,30952.923285714285,3,206.09207142857014,0.20609207142857014,TP1,16.537928571429802,149.2020714285718,35.0,100386.10571428544
2023-02-16 09:45:00,2023-02-16 10:35:00,ORB_LONG,LONG,30837.207928571428,31063.02157142857,4,716.6499999999934,0.7166499999999935,TP2,16.537928571429802,264.8920714285705,50.0,101102.75571428543
2023-02-16 10:35:00,2023-02-16 10:55:00,ORB_LONG,LONG,31078.475571428575,31167.531642857146,4,197.16657142856815,0.19716657142856814,TP1,30.84557142857375,107.5644285714261,20.0,101299.922285714
2023-02-16 10:35:00,2023-02-16 11:05:00,ORB_LONG,LONG,31078.475571428575,31251.781071428573,5,661.7739285714194,0.6617739285714195,TP2,30.84557142857375,207.4344285714251,30.0,101961.69621428542
2023-02-16 11:05:00,2023-02-16 11:25:00,ORB_LONG,LONG,31242.62535714286,31306.0925,6,117.09342857140021,0.11709342857140022,TP1,19.505357142861612,135.21464285713955,20.0,102078.78964285682
2023-02-16 11:05:00,2023-02-16 11:30:00,ORB_LONG,LONG,31242.62535714286,31374.007357142862,6,532.2145714285784,0.5322145714285784,TP2,19.505357142861612,157.114642857141,25.0,102611.00421428539
2023-02-16 11:30:00,2023-02-16 11:40:00,ORB_LONG,LONG,31387.259785714283,31463.915571428573,5,144.68750000002441,0.14468750000002442,TP1,45.179785714281024,123.5402142857165,10.0,102755.69171428542
2023-02-16 11:30:00,2023-02-16 11:50:00,ORB_LONG,LONG,31387.259785714283,31542.16007142857,5,539.323571428582,0.539323571428582,TP2,45.179785714281024,178.34021428571577,20.0,103295.015285714
2023-02-17 09:40:00,2023-02-17 10:00:00,ORB_SHORT,SHORT,34444.90014285714,34343.65185714285,4,176.83771428572987,0.17683771428572986,TP1,0.0,157.06014285714627,20.0,103471.85299999974
2023-02-17 09:40:00,2023-02-17 10:10:00,ORB_SHORT,SHORT,34444.90014285714,34242.35492857143,4,575.6671428571265,0.5756671428571265,TP2,0.0,274.07014285714104,30.0,104047.52014285687
2023-02-17 10:10:00,2023-02-17 10:25:00,ORB_SHORT,SHORT,34210.07578571428,34099.49557142857,3,175.19378571428524,0.17519378571428523,TP1,0.0,209.4257857142802,15.0,104222.71392857116
2023-02-17 10:10:00,2023-02-17 10:30:00,ORB_SHORT,SHORT,34210.07578571428,33992.88435714286,4,654.3365714285502,0.6543365714285502,TP2,0.0,256.36578571428254,20.0,104877.0504999997
2023-02-17 10:30:00,2023-02-17 10:35:00,ORB_SHORT,SHORT,33997.37635714286,34025.200500000006,8,-670.3497142857598,-0.6703497142857597,TRAILING_STOP,14.973642857141385,125.87635714285716,5.0,104206.70078571394
2023-02-17 10:35:00,2023-02-17 11:05:00,ORB_SHORT,SHORT,33941.87521428571,33843.46064285714,4,198.27828571427798,0.19827828571427797,TP1,14.62478571428801,125.85521428571519,30.0,104404.97907142821
2023-02-17 10:35:00,2023-02-17 11:10:00,ORB_SHORT,SHORT,33941.87521428571,33923.32964285714,4,-137.25028571428848,-0.13725028571428846,STOP_LOSS,14.62478571428801,174.27521428571345,35.0,104267.72878571393
2023-02-17 11:10:00,2023-02-17 11:30:00,ORB_SHORT,SHORT,33814.36092857143,33730.97142857143,4,119.82657142856041,0.11982657142856042,TP1,64.7490714285741,127.59092857142969,20.0,104387.5553571425
2023-02-17 11:10:00,2023-02-17 11:35:00,ORB_SHORT,SHORT,33814.36092857143,33642.24578571429,5,603.7678571428369,0.6037678571428369,TP2,64.7490714285741,207.5709285714256,25.0,104991.32321428534
2023-02-17 11:35:00,2023-02-17 11:40:00,ORB_SHORT,SHORT,33677.01921428571,33578.455071428565,4,185.82742857144459,0.18582742857144458,TP1,0.0,145.51921428571222,5.0,105177.15064285678
2023-02-17 11:35:00,2023-02-17 12:25:00,ORB_SHORT,SHORT,33677.01921428571,33478.341642857136,4,612.2628571428737,0.6122628571428738,TP2,0.0,225.53921428570902,50.0,105789.41349999966
2023-02-20 10:15:00,2023-02-20 10:35:00,ORB_SHORT,SHORT,30595.825285714283,30474.424285714285,3,209.50499999999488,0.20950499999999486,TP1,0.0,186.7752857142841,20.0,105998.91849999965
2023-02-20 10:15:00,2023-02-20 10:45:00,ORB_SHORT,SHORT,30595.825285714283,30358.9815,4,742.5802857142694,0.7425802857142694,TP2,0.0,303.72528571428484,30.0,106741.49878571392
2023-02-20 10:45:00,2023-02-20 11:00:00,ORB_SHORT,SHORT,30314.33064285714,30229.824714285714,4,112.01114285713538,0.11201114285713537,TP1,33.029357142859226,155.78064285714208,15.0,106853.50992857106
2023-02-20 10:45:00,2023-02-20 11:10:00,ORB_SHORT,SHORT,30314.33064285714,30141.54542857143,5,575.1574999999866,0.5751574999999867,TP2,33.029357142859226,239.02064285714005,25.0,107428.66742857105
